RowNum,ID,county,Year,Variable,pop,lpop,state,area,nT,nTd,density,Ldensity,Year2,elev,elevS,elevK,elevCV
3311,76,17129,1980,pop1980,11700,4.068185862,IL,8.60E-08,0,0,1.36E+11,36.98548766,1980,173.8465267,13.29692417,2.518730775,0.076486568
3312,76,17129,1981,pop1981,11769,4.070739563,IL,8.60E-08,0,0,1.37E+11,36.99397087,1981,173.8465267,13.29692417,2.518730775,0.076486568
3313,76,17129,1982,pop1982,11682,4.067517202,IL,8.60E-08,0,0,1.36E+11,36.98326642,1982,173.8465267,13.29692417,2.518730775,0.076486568
3314,76,17129,1983,pop1983,11640,4.06595298,IL,8.60E-08,0,0,1.35E+11,36.97807019,1983,173.8465267,13.29692417,2.518730775,0.076486568
3315,76,17129,1984,pop1984,11603,4.064570292,IL,8.60E-08,0,0,1.35E+11,36.973477,1984,173.8465267,13.29692417,2.518730775,0.076486568
3316,76,17129,1985,pop1985,11592,4.064158372,IL,8.60E-08,0,0,1.35E+11,36.97210863,1985,173.8465267,13.29692417,2.518730775,0.076486568
3317,76,17129,1986,pop1986,11489,4.060282229,IL,8.60E-08,0,0,1.34E+11,36.95923236,1986,173.8465267,13.29692417,2.518730775,0.076486568
3318,76,17129,1987,pop1987,11404,4.057057209,IL,8.60E-08,0,0,1.33E+11,36.94851907,1987,173.8465267,13.29692417,2.518730775,0.076486568
3319,76,17129,1988,pop1988,11334,4.054383208,IL,8.60E-08,0,0,1.32E+11,36.93963624,1988,173.8465267,13.29692417,2.518730775,0.076486568
3320,76,17129,1989,pop1989,11305,4.053270567,IL,8.60E-08,0,0,1.31E+11,36.93594012,1989,173.8465267,13.29692417,2.518730775,0.076486568
3321,76,17129,1990,pop1990,11136,4.046729222,IL,8.60E-08,0,0,1.30E+11,36.91421025,1990,173.8465267,13.29692417,2.518730775,0.076486568
3323,76,17129,1991,pop1991,11261,4.051576958,IL,8.60E-08,0,0,1.31E+11,36.93031408,1991,173.8465267,13.29692417,2.518730775,0.076486568
3324,76,17129,1992,pop1992,11410,4.057285644,IL,8.60E-08,0,0,1.33E+11,36.94927792,1992,173.8465267,13.29692417,2.518730775,0.076486568
3325,76,17129,1993,pop1993,11660,4.06669855,IL,8.60E-08,0,0,1.36E+11,36.98054692,1993,173.8465267,13.29692417,2.518730775,0.076486568
3326,76,17129,1994,pop1994,11909,4.075875295,IL,8.60E-08,0,0,1.38E+11,37.0110314,1994,173.8465267,13.29692417,2.518730775,0.076486568
3327,76,17129,1995,pop1995,12149,4.084540532,IL,8.60E-08,0,0,1.41E+11,37.0398167,1995,173.8465267,13.29692417,2.518730775,0.076486568
3328,76,17129,1996,pop1996,12325,4.090786928,IL,8.60E-08,0,0,1.43E+11,37.06056678,1996,173.8465267,13.29692417,2.518730775,0.076486568
3329,76,17129,1997,pop1997,12446,4.095029797,IL,8.60E-08,0,0,1.45E+11,37.07466128,1997,173.8465267,13.29692417,2.518730775,0.076486568
3330,76,17129,1998,pop1998,12525,4.097777735,IL,8.60E-08,0,0,1.46E+11,37.08378973,1998,173.8465267,13.29692417,2.518730775,0.076486568
3331,76,17129,1999,pop1999,12724,4.10462366,IL,8.60E-08,0,0,1.48E+11,37.10653141,1999,173.8465267,13.29692417,2.518730775,0.076486568
3332,76,17129,2000,pop2000,12493,4.09666674,IL,8.60E-08,0,0,1.45E+11,37.08009909,2000,173.8465267,13.29692417,2.518730775,0.076486568
3333,76,17129,2001,pop2001,12482,4.096284178,IL,8.60E-08,0,0,1.45E+11,37.07882825,2001,173.8465267,13.29692417,2.518730775,0.076486568
3334,76,17129,2002,pop2002,12473,4.095970922,IL,8.60E-08,0,0,1.45E+11,37.07778763,2002,173.8465267,13.29692417,2.518730775,0.076486568
3335,76,17129,2003,pop2003,12473,4.095970922,IL,8.60E-08,0,0,1.45E+11,37.07778763,2003,173.8465267,13.29692417,2.518730775,0.076486568
3336,76,17129,2004,pop2004,12516,4.097465554,IL,8.60E-08,0,0,1.46E+11,37.08275269,2004,173.8465267,13.29692417,2.518730775,0.076486568
3337,76,17129,2005,pop2005,12394,4.093211492,IL,8.60E-08,0,0,1.44E+11,37.068621,2005,173.8465267,13.29692417,2.518730775,0.076486568
3338,76,17129,2006,pop2006,12376,4.092580301,IL,8.60E-08,0,0,1.44E+11,37.06652423,2006,173.8465267,13.29692417,2.518730775,0.076486568
3339,76,17129,2008,pop2008,12546,4.098505283,IL,8.60E-08,0,0,1.46E+11,37.0862066,2008,173.8465267,13.29692417,2.518730775,0.076486568
3340,76,17129,2009,pop2009,12466,4.095727123,IL,8.60E-08,0,0,1.45E+11,37.07697775,2009,173.8465267,13.29692417,2.518730775,0.076486568
3341,76,17129,2010,pop2010,12698,4.103735323,IL,8.60E-08,1,1,1.48E+11,37.10358041,2010,173.8465267,13.29692417,2.518730775,0.076486568
3342,76,17129,2011,pop2011,12720,4.104487111,IL,8.60E-08,1,1,1.48E+11,37.1060778,2011,173.8465267,13.29692417,2.518730775,0.076486568
3343,76,17129,2012,pop2012,12722,4.104555391,IL,8.60E-08,0,0,1.48E+11,37.10630462,2012,173.8465267,13.29692417,2.518730775,0.076486568
3344,76,17129,2013,pop2013,12722,4.104555391,IL,8.60E-08,0,0,1.48E+11,37.10630462,2013,173.8465267,13.29692417,2.518730775,0.076486568
3345,77,17003,1970,pop1970,12015,4.079723775,IL,6.64E-08,2,2,1.81E+11,37.39601249,1970,116.7074316,28.87122551,4.307086203,0.247381209
3346,77,17003,1971,pop1971,12200,4.086359831,IL,6.64E-08,0,0,1.84E+11,37.41805699,1971,116.7074316,28.87122551,4.307086203,0.247381209
3347,77,17003,1972,pop1972,12300,4.089905111,IL,6.64E-08,1,1,1.85E+11,37.42983415,1972,116.7074316,28.87122551,4.307086203,0.247381209
3348,77,17003,1973,pop1973,12300,4.089905111,IL,6.64E-08,1,1,1.85E+11,37.42983415,1973,116.7074316,28.87122551,4.307086203,0.247381209
3349,77,17003,1974,pop1974,12100,4.08278537,IL,6.64E-08,0,0,1.82E+11,37.40618289,1974,116.7074316,28.87122551,4.307086203,0.247381209
3350,77,17003,1975,pop1975,12400,4.093421685,IL,6.64E-08,0,0,1.87E+11,37.44151596,1975,116.7074316,28.87122551,4.307086203,0.247381209
3351,77,17003,1976,pop1976,12700,4.103803721,IL,6.64E-08,0,0,1.91E+11,37.47600433,1976,116.7074316,28.87122551,4.307086203,0.247381209
3352,77,17003,1977,pop1977,12600,4.100370545,IL,6.64E-08,0,0,1.90E+11,37.46459957,1977,116.7074316,28.87122551,4.307086203,0.247381209
3353,77,17003,1978,pop1978,12200,4.086359831,IL,6.64E-08,0,0,1.84E+11,37.41805699,1978,116.7074316,28.87122551,4.307086203,0.247381209
3354,77,17003,1979,pop1979,12300,4.089905111,IL,6.64E-08,0,0,1.85E+11,37.42983415,1979,116.7074316,28.87122551,4.307086203,0.247381209
3355,77,17003,1980,pop1980,12264,4.088632142,IL,6.64E-08,0,0,1.85E+11,37.42560544,1980,116.7074316,28.87122551,4.307086203,0.247381209
3356,77,17003,1981,pop1981,12323,4.090716448,IL,6.64E-08,0,0,1.85E+11,37.43252936,1981,116.7074316,28.87122551,4.307086203,0.247381209
3357,77,17003,1982,pop1982,12056,4.081203239,IL,6.64E-08,0,0,1.81E+11,37.40092716,1982,116.7074316,28.87122551,4.307086203,0.247381209
3358,77,17003,1983,pop1983,11948,4.077295214,IL,6.64E-08,0,0,1.80E+11,37.38794498,1983,116.7074316,28.87122551,4.307086203,0.247381209
3359,77,17003,1984,pop1984,11945,4.077186154,IL,6.64E-08,0,0,1.80E+11,37.38758269,1984,116.7074316,28.87122551,4.307086203,0.247381209
3360,77,17003,1985,pop1985,11677,4.06733128,IL,6.64E-08,0,0,1.76E+11,37.35484551,1985,116.7074316,28.87122551,4.307086203,0.247381209
3361,77,17003,1986,pop1986,11415,4.057475916,IL,6.64E-08,0,0,1.72E+11,37.3221067,1986,116.7074316,28.87122551,4.307086203,0.247381209
3362,77,17003,1987,pop1987,11342,4.054689643,IL,6.64E-08,0,0,1.71E+11,37.3128509,1987,116.7074316,28.87122551,4.307086203,0.247381209
3363,77,17003,1988,pop1988,11137,4.04676822,IL,6.64E-08,0,0,1.68E+11,37.2865365,1988,116.7074316,28.87122551,4.307086203,0.247381209
3364,77,17003,1989,pop1989,10776,4.032457583,IL,6.64E-08,0,0,1.62E+11,37.23899759,1989,116.7074316,28.87122551,4.307086203,0.247381209
3366,77,17003,1990,pop1990,10592,4.024977972,IL,6.64E-08,0,0,1.59E+11,37.21415086,1990,116.7074316,28.87122551,4.307086203,0.247381209
3367,77,17003,1991,pop1991,10586,4.02473189,IL,6.64E-08,0,0,1.59E+11,37.2133334,1991,116.7074316,28.87122551,4.307086203,0.247381209
3368,77,17003,1992,pop1992,10574,4.024239306,IL,6.64E-08,0,0,1.59E+11,37.21169707,1992,116.7074316,28.87122551,4.307086203,0.247381209
3369,77,17003,1993,pop1993,10441,4.018742096,IL,6.64E-08,0,0,1.57E+11,37.19343573,1993,116.7074316,28.87122551,4.307086203,0.247381209
3370,77,17003,1994,pop1994,10280,4.011993115,IL,6.64E-08,0,0,1.55E+11,37.1710161,1994,116.7074316,28.87122551,4.307086203,0.247381209
3371,77,17003,1995,pop1995,10266,4.01140126,IL,6.64E-08,0,0,1.55E+11,37.16905,1995,116.7074316,28.87122551,4.307086203,0.247381209
3372,77,17003,1996,pop1996,10216,4.009280884,IL,6.64E-08,0,0,1.54E+11,37.16200627,1996,116.7074316,28.87122551,4.307086203,0.247381209
3373,77,17003,1997,pop1997,10029,4.001257631,IL,6.64E-08,0,0,1.51E+11,37.1353536,1997,116.7074316,28.87122551,4.307086203,0.247381209
3374,77,17003,1998,pop1998,10057,4.00246845,IL,6.64E-08,0,0,1.51E+11,37.13937585,1998,116.7074316,28.87122551,4.307086203,0.247381209
3375,77,17003,1999,pop1999,9919,3.99646789,IL,6.64E-08,1,1,1.49E+11,37.11944242,1999,116.7074316,28.87122551,4.307086203,0.247381209
3376,77,17003,2000,pop2000,9584,3.981546805,IL,6.64E-08,0,0,1.44E+11,37.06987565,2000,116.7074316,28.87122551,4.307086203,0.247381209
3377,77,17003,2001,pop2001,9443,3.97510999,IL,6.64E-08,0,0,1.42E+11,37.04849301,2001,116.7074316,28.87122551,4.307086203,0.247381209
3378,77,17003,2002,pop2002,9398,3.973035441,IL,6.64E-08,0,0,1.41E+11,37.04160151,2002,116.7074316,28.87122551,4.307086203,0.247381209
3379,77,17003,2003,pop2003,9038,3.956072337,IL,6.64E-08,1,1,1.36E+11,36.9852513,2003,116.7074316,28.87122551,4.307086203,0.247381209
3380,77,17003,2004,pop2004,8938,3.95124035,IL,6.64E-08,0,0,1.35E+11,36.96919979,2004,116.7074316,28.87122551,4.307086203,0.247381209
3381,77,17003,2005,pop2005,8629,3.935960469,IL,6.64E-08,0,0,1.30E+11,36.91844112,2005,116.7074316,28.87122551,4.307086203,0.247381209
3382,77,17003,2006,pop2006,8410,3.924795996,IL,6.64E-08,0,0,1.27E+11,36.88135354,2006,116.7074316,28.87122551,4.307086203,0.247381209
3383,77,17003,2008,pop2008,8112,3.909127942,IL,6.64E-08,0,0,1.22E+11,36.8293054,2008,116.7074316,28.87122551,4.307086203,0.247381209
3384,77,17003,2009,pop2009,7914,3.898396046,IL,6.64E-08,0,0,1.19E+11,36.79365481,2009,116.7074316,28.87122551,4.307086203,0.247381209
3385,77,17003,2010,pop2010,8216,3.914660431,IL,6.64E-08,0,0,1.24E+11,36.84768392,2010,116.7074316,28.87122551,4.307086203,0.247381209
3386,77,17003,2011,pop2011,8015,3.903903527,IL,6.64E-08,1,1,1.21E+11,36.81195026,2011,116.7074316,28.87122551,4.307086203,0.247381209
3387,77,17003,2012,pop2012,7748,3.889189612,IL,6.64E-08,0,0,1.17E+11,36.7630717,2012,116.7074316,28.87122551,4.307086203,0.247381209
3388,77,17003,2013,pop2013,7748,3.889189612,IL,6.64E-08,1,1,1.17E+11,36.7630717,2013,116.7074316,28.87122551,4.307086203,0.247381209
3389,78,17019,1970,pop1970,163281,5.212935652,IL,2.73E-07,0,0,5.99E+11,39.12309858,1970,215.2643428,9.736763257,2.868089307,0.045231659
3390,78,17019,1971,pop1971,164300,5.215637563,IL,2.73E-07,1,1,6.02E+11,39.13207414,1971,215.2643428,9.736763257,2.868089307,0.045231659
3391,78,17019,1972,pop1972,163700,5.214048679,IL,2.73E-07,0,0,6.00E+11,39.12679598,1972,215.2643428,9.736763257,2.868089307,0.045231659
3392,78,17019,1973,pop1973,167300,5.223495941,IL,2.73E-07,0,0,6.13E+11,39.15817911,1973,215.2643428,9.736763257,2.868089307,0.045231659
3393,78,17019,1974,pop1974,168100,5.225567713,IL,2.73E-07,5,3,6.16E+11,39.16506138,1974,215.2643428,9.736763257,2.868089307,0.045231659
3394,78,17019,1975,pop1975,166300,5.220892249,IL,2.73E-07,0,0,6.10E+11,39.14952983,1975,215.2643428,9.736763257,2.868089307,0.045231659
3395,78,17019,1976,pop1976,169100,5.228143608,IL,2.73E-07,1,1,6.20E+11,39.17361832,1976,215.2643428,9.736763257,2.868089307,0.045231659
3396,78,17019,1977,pop1977,170700,5.232233521,IL,2.73E-07,0,0,6.26E+11,39.18720472,1977,215.2643428,9.736763257,2.868089307,0.045231659
3397,78,17019,1978,pop1978,171500,5.234264124,IL,2.73E-07,0,0,6.29E+11,39.19395024,1978,215.2643428,9.736763257,2.868089307,0.045231659
3398,78,17019,1979,pop1979,168000,5.225309282,IL,2.73E-07,0,0,6.16E+11,39.16420289,1979,215.2643428,9.736763257,2.868089307,0.045231659
3399,78,17019,1980,pop1980,168392,5.226321455,IL,2.73E-07,0,0,6.17E+11,39.16756526,1980,215.2643428,9.736763257,2.868089307,0.045231659
3400,78,17019,1981,pop1981,170530,5.231800792,IL,2.73E-07,1,1,6.25E+11,39.18576722,1981,215.2643428,9.736763257,2.868089307,0.045231659
3401,78,17019,1982,pop1982,171586,5.23448185,IL,2.73E-07,1,1,6.29E+11,39.19467351,1982,215.2643428,9.736763257,2.868089307,0.045231659
3402,78,17019,1983,pop1983,170311,5.231242699,IL,2.73E-07,0,0,6.25E+11,39.18391328,1983,215.2643428,9.736763257,2.868089307,0.045231659
3403,78,17019,1984,pop1984,170839,5.232587021,IL,2.73E-07,1,1,6.26E+11,39.18837902,1984,215.2643428,9.736763257,2.868089307,0.045231659
3404,78,17019,1985,pop1985,171355,5.233896781,IL,2.73E-07,1,1,6.28E+11,39.19272995,1985,215.2643428,9.736763257,2.868089307,0.045231659
3405,78,17019,1986,pop1986,173215,5.238585498,IL,2.73E-07,0,0,6.35E+11,39.20830553,1986,215.2643428,9.736763257,2.868089307,0.045231659
3406,78,17019,1987,pop1987,173857,5.240192181,IL,2.73E-07,1,1,6.38E+11,39.21364282,1987,215.2643428,9.736763257,2.868089307,0.045231659
3407,78,17019,1988,pop1988,174411,5.241573872,IL,2.73E-07,0,0,6.40E+11,39.21823269,1988,215.2643428,9.736763257,2.868089307,0.045231659
3408,78,17019,1989,pop1989,172993,5.23802853,IL,2.73E-07,0,0,6.34E+11,39.20645532,1989,215.2643428,9.736763257,2.868089307,0.045231659
3410,78,17019,1990,pop1990,173040,5.238146506,IL,2.73E-07,2,2,6.35E+11,39.20684723,1990,215.2643428,9.736763257,2.868089307,0.045231659
3411,78,17019,1991,pop1991,173952,5.240429426,IL,2.73E-07,0,0,6.38E+11,39.21443093,1991,215.2643428,9.736763257,2.868089307,0.045231659
3412,78,17019,1992,pop1992,175482,5.244232575,IL,2.73E-07,0,0,6.43E+11,39.22706471,1992,215.2643428,9.736763257,2.868089307,0.045231659
3413,78,17019,1993,pop1993,170881,5.232693777,IL,2.73E-07,0,0,6.27E+11,39.18873366,1993,215.2643428,9.736763257,2.868089307,0.045231659
3414,78,17019,1994,pop1994,167992,5.225288601,IL,2.73E-07,0,0,6.16E+11,39.16413419,1994,215.2643428,9.736763257,2.868089307,0.045231659
3415,78,17019,1995,pop1995,169004,5.227896984,IL,2.73E-07,0,0,6.20E+11,39.17279905,1995,215.2643428,9.736763257,2.868089307,0.045231659
3416,78,17019,1996,pop1996,170033,5.230533217,IL,2.73E-07,2,1,6.23E+11,39.18155643,1996,215.2643428,9.736763257,2.868089307,0.045231659
3417,78,17019,1997,pop1997,170490,5.231698911,IL,2.73E-07,0,0,6.25E+11,39.18542878,1997,215.2643428,9.736763257,2.868089307,0.045231659
3418,78,17019,1998,pop1998,169835,5.230027196,IL,2.73E-07,0,0,6.23E+11,39.17987546,1998,215.2643428,9.736763257,2.868089307,0.045231659
3419,78,17019,1999,pop1999,170272,5.231143237,IL,2.73E-07,0,0,6.24E+11,39.18358287,1999,215.2643428,9.736763257,2.868089307,0.045231659
3420,78,17019,2000,pop2000,179931,5.255105994,IL,2.73E-07,0,0,6.60E+11,39.26318543,2000,215.2643428,9.736763257,2.868089307,0.045231659
3421,78,17019,2001,pop2001,181346,5.258507981,IL,2.73E-07,1,1,6.65E+11,39.27448658,2001,215.2643428,9.736763257,2.868089307,0.045231659
3422,78,17019,2002,pop2002,183102,5.262693088,IL,2.73E-07,0,0,6.71E+11,39.28838921,2002,215.2643428,9.736763257,2.868089307,0.045231659
3423,78,17019,2003,pop2003,185280,5.267828542,IL,2.73E-07,0,0,6.79E+11,39.30544882,2003,215.2643428,9.736763257,2.868089307,0.045231659
3424,78,17019,2004,pop2004,186361,5.270355032,IL,2.73E-07,2,2,6.83E+11,39.31384164,2004,215.2643428,9.736763257,2.868089307,0.045231659
3425,78,17019,2005,pop2005,187870,5.273857435,IL,2.73E-07,0,0,6.89E+11,39.32547637,2005,215.2643428,9.736763257,2.868089307,0.045231659
3426,78,17019,2006,pop2006,190599,5.280120618,IL,2.73E-07,0,0,6.99E+11,39.34628221,2006,215.2643428,9.736763257,2.868089307,0.045231659
3427,78,17019,2008,pop2008,193562,5.286820101,IL,2.73E-07,0,0,7.10E+11,39.36853741,2008,215.2643428,9.736763257,2.868089307,0.045231659
3428,78,17019,2009,pop2009,195671,5.291526465,IL,2.73E-07,0,0,7.17E+11,39.38417161,2009,215.2643428,9.736763257,2.868089307,0.045231659
3429,78,17019,2010,pop2010,201437,5.304139245,IL,2.73E-07,0,0,7.39E+11,39.42607036,2010,215.2643428,9.736763257,2.868089307,0.045231659
3430,78,17019,2011,pop2011,202405,5.306221237,IL,2.73E-07,0,0,7.42E+11,39.43298659,2011,215.2643428,9.736763257,2.868089307,0.045231659
3431,78,17019,2012,pop2012,203276,5.308086106,IL,2.73E-07,1,1,7.45E+11,39.43918155,2012,215.2643428,9.736763257,2.868089307,0.045231659
3432,78,17019,2013,pop2013,203276,5.308086106,IL,2.73E-07,2,1,7.45E+11,39.43918155,2013,215.2643428,9.736763257,2.868089307,0.045231659
3433,79,17161,1970,pop1970,166734,5.222024169,IL,1.25E-07,0,0,1.33E+12,40.27344815,1970,200.6114254,23.20696098,1.705973064,0.115681153
3434,79,17161,1971,pop1971,166600,5.221674997,IL,1.25E-07,0,0,1.33E+12,40.27228823,1971,200.6114254,23.20696098,1.705973064,0.115681153
3435,79,17161,1972,pop1972,167300,5.223495941,IL,1.25E-07,0,0,1.33E+12,40.27833727,1972,200.6114254,23.20696098,1.705973064,0.115681153
3436,79,17161,1973,pop1973,166800,5.222196046,IL,1.25E-07,1,1,1.33E+12,40.27401911,1973,200.6114254,23.20696098,1.705973064,0.115681153
3437,79,17161,1974,pop1974,168400,5.226342087,IL,1.25E-07,2,2,1.34E+12,40.28779196,1974,200.6114254,23.20696098,1.705973064,0.115681153
3438,79,17161,1975,pop1975,169100,5.228143608,IL,1.25E-07,0,0,1.35E+12,40.29377648,1975,200.6114254,23.20696098,1.705973064,0.115681153
3439,79,17161,1976,pop1976,169000,5.227886705,IL,1.25E-07,0,0,1.35E+12,40.29292307,1976,200.6114254,23.20696098,1.705973064,0.115681153
3440,79,17161,1977,pop1977,167800,5.224791956,IL,1.25E-07,0,0,1.34E+12,40.28264254,1977,200.6114254,23.20696098,1.705973064,0.115681153
3441,79,17161,1978,pop1978,167200,5.223236273,IL,1.25E-07,1,1,1.33E+12,40.27747467,1978,200.6114254,23.20696098,1.705973064,0.115681153
3442,79,17161,1979,pop1979,166300,5.220892249,IL,1.25E-07,1,1,1.33E+12,40.26968799,1979,200.6114254,23.20696098,1.705973064,0.115681153
3443,79,17161,1980,pop1980,166759,5.222089282,IL,1.25E-07,0,0,1.33E+12,40.27366445,1980,200.6114254,23.20696098,1.705973064,0.115681153
3444,79,17161,1981,pop1981,167781,5.224742779,IL,1.25E-07,0,0,1.34E+12,40.28247917,1981,200.6114254,23.20696098,1.705973064,0.115681153
3445,79,17161,1982,pop1982,166165,5.220539552,IL,1.25E-07,0,0,1.32E+12,40.26851636,1982,200.6114254,23.20696098,1.705973064,0.115681153
3446,79,17161,1983,pop1983,164006,5.214859737,IL,1.25E-07,0,0,1.31E+12,40.24964842,1983,200.6114254,23.20696098,1.705973064,0.115681153
3447,79,17161,1984,pop1984,162115,5.209823201,IL,1.25E-07,0,0,1.29E+12,40.23291741,1984,200.6114254,23.20696098,1.705973064,0.115681153
3448,79,17161,1985,pop1985,158931,5.201208616,IL,1.25E-07,0,0,1.27E+12,40.20430038,1985,200.6114254,23.20696098,1.705973064,0.115681153
3449,79,17161,1986,pop1986,155640,5.192121222,IL,1.25E-07,0,0,1.24E+12,40.17411271,1986,200.6114254,23.20696098,1.705973064,0.115681153
3450,79,17161,1987,pop1987,152819,5.184177353,IL,1.25E-07,1,1,1.22E+12,40.14772375,1987,200.6114254,23.20696098,1.705973064,0.115681153
3451,79,17161,1988,pop1988,150372,5.177166976,IL,1.25E-07,0,0,1.20E+12,40.12443578,1988,200.6114254,23.20696098,1.705973064,0.115681153
3452,79,17161,1989,pop1989,149691,5.17519569,IL,1.25E-07,0,0,1.19E+12,40.11788731,1989,200.6114254,23.20696098,1.705973064,0.115681153
3454,79,17161,1990,pop1990,148614,5.172059724,IL,1.25E-07,2,1,1.18E+12,40.10746985,1990,200.6114254,23.20696098,1.705973064,0.115681153
3455,79,17161,1991,pop1991,149211,5.173800841,IL,1.25E-07,1,1,1.19E+12,40.11325372,1991,200.6114254,23.20696098,1.705973064,0.115681153
3456,79,17161,1992,pop1992,149817,5.175561096,IL,1.25E-07,0,0,1.19E+12,40.11910116,1992,200.6114254,23.20696098,1.705973064,0.115681153
3457,79,17161,1993,pop1993,150039,5.176204161,IL,1.25E-07,0,0,1.20E+12,40.12123738,1993,200.6114254,23.20696098,1.705973064,0.115681153
3458,79,17161,1994,pop1994,149521,5.174702193,IL,1.25E-07,0,0,1.19E+12,40.11624795,1994,200.6114254,23.20696098,1.705973064,0.115681153
3459,79,17161,1995,pop1995,149089,5.173445602,IL,1.25E-07,1,1,1.19E+12,40.11207364,1995,200.6114254,23.20696098,1.705973064,0.115681153
3460,79,17161,1996,pop1996,148228,5.170930249,IL,1.25E-07,0,0,1.18E+12,40.10371782,1996,200.6114254,23.20696098,1.705973064,0.115681153
3461,79,17161,1997,pop1997,148067,5.170458277,IL,1.25E-07,0,0,1.18E+12,40.10214996,1997,200.6114254,23.20696098,1.705973064,0.115681153
3462,79,17161,1998,pop1998,147920,5.170026898,IL,1.25E-07,0,0,1.18E+12,40.10071695,1998,200.6114254,23.20696098,1.705973064,0.115681153
3463,79,17161,1999,pop1999,147522,5.168856792,IL,1.25E-07,0,0,1.18E+12,40.09682994,1999,200.6114254,23.20696098,1.705973064,0.115681153
3464,79,17161,2000,pop2000,149143,5.173602875,IL,1.25E-07,0,0,1.19E+12,40.11259609,2000,200.6114254,23.20696098,1.705973064,0.115681153
3465,79,17161,2001,pop2001,148641,5.172138618,IL,1.25E-07,0,0,1.18E+12,40.10773194,2001,200.6114254,23.20696098,1.705973064,0.115681153
3466,79,17161,2002,pop2002,148140,5.17067234,IL,1.25E-07,0,0,1.18E+12,40.10286107,2002,200.6114254,23.20696098,1.705973064,0.115681153
3467,79,17161,2003,pop2003,147044,5.167447308,IL,1.25E-07,0,0,1.17E+12,40.09214774,2003,200.6114254,23.20696098,1.705973064,0.115681153
3468,79,17161,2004,pop2004,146817,5.166776346,IL,1.25E-07,0,0,1.17E+12,40.08991885,2004,200.6114254,23.20696098,1.705973064,0.115681153
3469,79,17161,2005,pop2005,146451,5.165692341,IL,1.25E-07,0,0,1.17E+12,40.08631787,2005,200.6114254,23.20696098,1.705973064,0.115681153
3470,79,17161,2006,pop2006,146341,5.165366018,IL,1.25E-07,1,1,1.17E+12,40.08523385,2006,200.6114254,23.20696098,1.705973064,0.115681153
3471,79,17161,2008,pop2008,146661,5.166314642,IL,1.25E-07,0,0,1.17E+12,40.08838511,2008,200.6114254,23.20696098,1.705973064,0.115681153
3472,79,17161,2009,pop2009,146826,5.166802967,IL,1.25E-07,0,0,1.17E+12,40.09000729,2009,200.6114254,23.20696098,1.705973064,0.115681153
3473,79,17161,2010,pop2010,147612,5.169121665,IL,1.25E-07,0,0,1.18E+12,40.09770983,2010,200.6114254,23.20696098,1.705973064,0.115681153
3474,79,17161,2011,pop2011,147397,5.168488644,IL,1.25E-07,0,0,1.17E+12,40.09560699,2011,200.6114254,23.20696098,1.705973064,0.115681153
3475,79,17161,2012,pop2012,147457,5.168665394,IL,1.25E-07,0,0,1.18E+12,40.09619414,2012,200.6114254,23.20696098,1.705973064,0.115681153
3476,79,17161,2013,pop2013,147457,5.168665394,IL,1.25E-07,2,2,1.18E+12,40.09619414,2013,200.6114254,23.20696098,1.705973064,0.115681153
3477,80,17171,1970,pop1970,6096,3.785044958,IL,6.87E-08,0,0,88732504809,36.36874364,1970,162.1722208,23.20473325,1.896649832,0.14308698
3478,80,17171,1971,pop1971,6200,3.792391689,IL,6.87E-08,0,0,90246313947,36.39314896,1971,162.1722208,23.20473325,1.896649832,0.14308698
3479,80,17171,1972,pop1972,6400,3.806179974,IL,6.87E-08,0,0,93157485364,36.43895265,1972,162.1722208,23.20473325,1.896649832,0.14308698
3480,80,17171,1973,pop1973,6300,3.799340549,IL,6.87E-08,0,0,91701899655,36.41623257,1973,162.1722208,23.20473325,1.896649832,0.14308698
3481,80,17171,1974,pop1974,6300,3.799340549,IL,6.87E-08,0,0,91701899655,36.41623257,1974,162.1722208,23.20473325,1.896649832,0.14308698
3482,80,17171,1975,pop1975,6300,3.799340549,IL,6.87E-08,0,0,91701899655,36.41623257,1975,162.1722208,23.20473325,1.896649832,0.14308698
3483,80,17171,1976,pop1976,6300,3.799340549,IL,6.87E-08,0,0,91701899655,36.41623257,1976,162.1722208,23.20473325,1.896649832,0.14308698
3484,80,17171,1977,pop1977,6300,3.799340549,IL,6.87E-08,0,0,91701899655,36.41623257,1977,162.1722208,23.20473325,1.896649832,0.14308698
3485,80,17171,1978,pop1978,6100,3.785329835,IL,6.87E-08,0,0,88790728238,36.36968998,1978,162.1722208,23.20473325,1.896649832,0.14308698
3486,80,17171,1979,pop1979,6200,3.792391689,IL,6.87E-08,0,0,90246313947,36.39314896,1979,162.1722208,23.20473325,1.896649832,0.14308698
3487,80,17171,1980,pop1980,6142,3.788309812,IL,6.87E-08,0,0,89402074236,36.37958925,1980,162.1722208,23.20473325,1.896649832,0.14308698
3488,80,17171,1981,pop1981,6095,3.78497371,IL,6.87E-08,0,0,88717948952,36.36850696,1981,162.1722208,23.20473325,1.896649832,0.14308698
3489,80,17171,1982,pop1982,6059,3.782400952,IL,6.87E-08,0,0,88193938097,36.35996045,1982,162.1722208,23.20473325,1.896649832,0.14308698
3490,80,17171,1983,pop1983,5984,3.776991585,IL,6.87E-08,0,0,87102248816,36.34199092,1983,162.1722208,23.20473325,1.896649832,0.14308698
